x,y,z,time
4.000,4.646,3.434,0.015
4.000,4.646,3.535,0.020
4.000,4.646,3.636,0.025
4.000,4.646,3.737,0.031
4.000,4.646,3.838,0.037
4.000,4.646,3.939,0.044
4.000,4.646,4.040,0.051
4.000,4.646,4.141,0.059
4.000,4.646,4.242,0.067
4.000,4.646,4.343,0.075
4.000,4.646,4.444,0.084
4.000,4.646,4.545,0.093
4.000,4.646,4.646,0.102
4.000,4.646,4.747,0.112
4.000,4.646,4.848,0.122
4.000,4.646,4.949,0.132
4.000,4.646,5.051,0.142
4.000,4.646,5.152,0.152
4.000,4.646,5.253,0.162
4.000,4.646,5.354,0.172
4.000,4.646,5.455,0.182
4.000,4.646,5.556,0.192
4.000,4.646,5.657,0.202
4.000,4.646,5.758,0.212
4.000,4.646,5.859,0.221
4.000,4.646,5.960,0.231
4.000,4.646,6.061,0.240
4.000,4.646,6.162,0.248
4.000,4.646,6.263,0.257
4.000,4.646,6.364,0.264
4.000,4.646,6.465,0.272
4.000,4.646,6.566,0.279
4.000,4.646,6.667,0.285
4.000,4.646,6.768,0.292
4.000,4.646,6.869,0.297
4.000,4.646,6.970,0.302
4.000,4.646,7.071,0.306
4.000,4.646,7.172,0.310
4.000,4.646,7.273,0.313
4.000,4.646,7.374,0.316
4.000,4.646,7.475,0.318
4.000,4.646,7.576,0.319
4.000,4.646,7.677,0.320
4.000,4.646,7.778,0.320
4.000,4.646,7.879,0.319
4.000,4.646,7.980,0.318
4.000,4.646,8.081,0.316
4.000,4.646,8.182,0.314
4.000,4.646,8.283,0.311
4.000,4.646,8.384,0.307
4.000,4.646,8.485,0.303
4.000,4.646,8.586,0.298
4.000,4.646,8.687,0.292
4.000,4.646,8.788,0.286
4.000,4.646,8.889,0.280
4.000,4.646,8.990,0.273
4.000,4.646,9.091,0.265
4.000,4.646,9.192,0.257
4.000,4.646,9.293,0.249
4.000,4.646,9.394,0.240
4.000,4.646,9.495,0.232
4.000,4.646,9.596,0.222
4.000,4.646,9.697,0.213
4.000,4.646,9.798,0.203
4.000,4.646,9.899,0.193
4.000,4.646,10.000,0.183
4.000,4.646,10.101,0.173
4.000,4.747,0.101,0.189
4.000,4.747,0.202,0.178
4.000,4.747,0.303,0.167
4.000,4.747,0.404,0.156
4.000,4.747,0.505,0.145
4.000,4.747,0.606,0.134
4.000,4.747,0.707,0.124
4.000,4.747,0.808,0.113
4.000,4.747,0.909,0.103
4.000,4.747,1.010,0.093
4.000,4.747,1.111,0.083
4.000,4.747,1.212,0.074
4.000,4.747,1.313,0.065
4.000,4.747,1.414,0.057
4.000,4.747,1.515,0.049
4.000,4.747,1.616,0.041
4.000,4.747,1.717,0.034
4.000,4.747,1.818,0.028
4.000,4.747,1.919,0.022
4.000,4.747,2.020,0.017
4.000,4.747,2.121,0.013
4.000,4.747,2.222,0.009
4.000,4.747,2.323,0.006
4.000,4.747,2.424,0.003
4.000,4.747,2.525,0.001
4.000,4.747,2.626,0.000
4.000,4.747,2.727,0.000
4.000,4.747,2.828,0.000
4.000,4.747,2.929,0.001
4.000,4.747,3.030,0.003
4.000,4.747,3.131,0.005
4.000,4.747,3.232,0.009
4.000,4.747,3.333,0.012
4.000,4.747,3.434,0.017
4.000,4.747,3.535,0.022
4.000,4.747,3.636,0.027
4.000,4.747,3.737,0.034
4.000,4.747,3.838,0.041
4.000,4.747,3.939,0.048
4.000,4.747,4.040,0.056
4.000,4.747,4.141,0.064
4.000,4.747,4.242,0.073
4.000,4.747,4.343,0.082
4.000,4.747,4.444,0.092
4.000,4.747,4.545,0.102
4.000,4.747,4.646,0.112
4.000,4.747,4.747,0.123
4.000,4.747,4.848,0.133
4.000,4.747,4.949,0.144
4.000,4.747,5.051,0.155
4.000,4.747,5.152,0.166
4.000,4.747,5.253,0.177
4.000,4.747,5.354,0.188
4.000,4.747,5.455,0.199
4.000,4.747,5.556,0.210
4.000,4.747,5.657,0.221
4.000,4.747,5.758,0.232
4.000,4.747,5.859,0.242
4.000,4.747,5.960,0.252
4.000,4.747,6.061,0.262
4.000,4.747,6.162,0.271
4.000,4.747,6.263,0.281
4.000,4.747,6.364,0.289
4.000,4.747,6.465,0.297
4.000,4.747,6.566,0.305
4.000,4.747,6.667,0.312
4.000,4.747,6.768,0.319
4.000,4.747,6.869,0.325
4.000,4.747,6.970,0.330
4.000,4.747,7.071,0.335
4.000,4.747,7.172,0.339
4.000,4.747,7.273,0.343
4.000,4.747,7.374,0.346
4.000,4.747,7.475,0.348
4.000,4.747,7.576,0.349
4.000,4.747,7.677,0.350
4.000,4.747,7.778,0.350
4.000,4.747,7.879,0.349
4.000,4.747,7.980,0.348
4.000,4.747,8.081,0.346
4.000,4.747,8.182,0.343
4.000,4.747,8.283,0.340
4.000,4.747,8.384,0.336
4.000,4.747,8.485,0.331
4.000,4.747,8.586,0.325
4.000,4.747,8.687,0.319
4.000,4.747,8.788,0.313
4.000,4.747,8.889,0.306
4.000,4.747,8.990,0.298
4.000,4.747,9.091,0.290
4.000,4.747,9.192,0.281
4.000,4.747,9.293,0.272
4.000,4.747,9.394,0.263
4.000,4.747,9.495,0.253
4.000,4.747,9.596,0.243
4.000,4.747,9.697,0.233
4.000,4.747,9.798,0.222
4.000,4.747,9.899,0.211
4.000,4.747,10.000,0.200
4.000,4.747,10.101,0.189
4.000,4.848,0.101,0.206
4.000,4.848,0.202,0.194
4.000,4.848,0.303,0.182
4.000,4.848,0.404,0.170
4.000,4.848,0.505,0.158
4.000,4.848,0.606,0.146
4.000,4.848,0.707,0.134
4.000,4.848,0.808,0.123
4.000,4.848,0.909,0.112
4.000,4.848,1.010,0.101
4.000,4.848,1.111,0.090
4.000,4.848,1.212,0.080
4.000,4.848,1.313,0.071
4.000,4.848,1.414,0.062
4.000,4.848,1.515,0.053
4.000,4.848,1.616,0.045
4.000,4.848,1.717,0.037
4.000,4.848,1.818,0.031
4.000,4.848,1.919,0.024
4.000,4.848,2.020,0.019
4.000,4.848,2.121,0.014
4.000,4.848,2.222,0.010
4.000,4.848,2.323,0.006
4.000,4.848,2.424,0.004
4.000,4.848,2.525,0.002
4.000,4.848,2.626,0.000
4.000,4.848,2.727,0.000
4.000,4.848,2.828,0.000
4.000,4.848,2.929,0.001
4.000,4.848,3.030,0.003
4.000,4.848,3.131,0.006
4.000,4.848,3.232,0.009
4.000,4.848,3.333,0.013
4.000,4.848,3.434,0.018
4.000,4.848,3.535,0.024
4.000,4.848,3.636,0.030
4.000,4.848,3.737,0.037
4.000,4.848,3.838,0.044
4.000,4.848,3.939,0.052
4.000,4.848,4.040,0.061
4.000,4.848,4.141,0.070
4.000,4.848,4.242,0.079
4.000,4.848,4.343,0.089
4.000,4.848,4.444,0.100
4.000,4.848,4.545,0.111
4.000,4.848,4.646,0.122
4.000,4.848,4.747,0.133
4.000,4.848,4.848,0.145
4.000,4.848,4.949,0.157
4.000,4.848,5.051,0.169
4.000,4.848,5.152,0.181
4.000,4.848,5.253,0.193
4.000,4.848,5.354,0.205
4.000,4.848,5.455,0.217
4.000,4.848,5.556,0.229
4.000,4.848,5.657,0.240
4.000,4.848,5.758,0.252
4.000,4.848,5.859,0.263
4.000,4.848,5.960,0.274
4.000,4.848,6.061,0.285
4.000,4.848,6.162,0.295
4.000,4.848,6.263,0.305
4.000,4.848,6.364,0.314
4.000,4.848,6.465,0.323
4.000,4.848,6.566,0.332
4.000,4.848,6.667,0.339
4.000,4.848,6.768,0.347
4.000,4.848,6.869,0.353
4.000,4.848,6.970,0.359
4.000,4.848,7.071,0.364
4.000,4.848,7.172,0.369
4.000,4.848,7.273,0.373
4.000,4.848,7.374,0.376
4.000,4.848,7.475,0.378
4.000,4.848,7.576,0.380
4.000,4.848,7.677,0.380
4.000,4.848,7.778,0.380
4.000,4.848,7.879,0.380
4.000,4.848,7.980,0.378
4.000,4.848,8.081,0.376
4.000,4.848,8.182,0.373
4.000,4.848,8.283,0.369
4.000,4.848,8.384,0.365
4.000,4.848,8.485,0.360
4.000,4.848,8.586,0.354
4.000,4.848,8.687,0.347
4.000,4.848,8.788,0.340
4.000,4.848,8.889,0.332
4.000,4.848,8.990,0.324
4.000,4.848,9.091,0.315
4.000,4.848,9.192,0.306
4.000,4.848,9.293,0.296
4.000,4.848,9.394,0.286
4.000,4.848,9.495,0.275
4.000,4.848,9.596,0.264
4.000,4.848,9.697,0.253
4.000,4.848,9.798,0.242
4.000,4.848,9.899,0.230
4.000,4.848,10.000,0.218
4.000,4.848,10.101,0.206
4.000,4.949,0.101,0.223
4.000,4.949,0.202,0.210
4.000,4.949,0.303,0.197
4.000,4.949,0.404,0.184
4.000,4.949,0.505,0.171
4.000,4.949,0.606,0.158
4.000,4.949,0.707,0.145
4.000,4.949,0.808,0.133
4.000,4.949,0.909,0.121
4.000,4.949,1.010,0.109
4.000,4.949,1.111,0.098
4.000,4.949,1.212,0.087
4.000,4.949,1.313,0.077
4.000,4.949,1.414,0.067
4.000,4.949,1.515,0.057
4.000,4.949,1.616,0.049
4.000,4.949,1.717,0.040
4.000,4.949,1.818,0.033
4.000,4.949,1.919,0.026
4.000,4.949,2.020,0.020
4.000,4.949,2.121,0.015
4.000,4.949,2.222,0.010
4.000,4.949,2.323,0.007
4.000,4.949,2.424,0.004
4.000,4.949,2.525,0.002
4.000,4.949,2.626,0.000
4.000,4.949,2.727,0.000
4.000,4.949,2.828,0.000
4.000,4.949,2.929,0.002
4.000,4.949,3.030,0.004
4.000,4.949,3.131,0.006
4.000,4.949,3.232,0.010
4.000,4.949,3.333,0.014
4.000,4.949,3.434,0.020
4.000,4.949,3.535,0.026
4.000,4.949,3.636,0.032
4.000,4.949,3.737,0.040
4.000,4.949,3.838,0.048
4.000,4.949,3.939,0.056
4.000,4.949,4.040,0.066
4.000,4.949,4.141,0.076
4.000,4.949,4.242,0.086
4.000,4.949,4.343,0.097
4.000,4.949,4.444,0.108
4.000,4.949,4.545,0.120
4.000,4.949,4.646,0.132
4.000,4.949,4.747,0.144
4.000,4.949,4.848,0.157
4.000,4.949,4.949,0.169
4.000,4.949,5.051,0.182
4.000,4.949,5.152,0.195
4.000,4.949,5.253,0.208
4.000,4.949,5.354,0.221
4.000,4.949,5.455,0.234
4.000,4.949,5.556,0.247
4.000,4.949,5.657,0.260
4.000,4.949,5.758,0.272
4.000,4.949,5.859,0.285
4.000,4.949,5.960,0.297
4.000,4.949,6.061,0.308
4.000,4.949,6.162,0.319
4.000,4.949,6.263,0.330
4.000,4.949,6.364,0.340
4.000,4.949,6.465,0.350
4.000,4.949,6.566,0.359
4.000,4.949,6.667,0.367
4.000,4.949,6.768,0.375
4.000,4.949,6.869,0.382
4.000,4.949,6.970,0.388
4.000,4.949,7.071,0.394
4.000,4.949,7.172,0.399
4.000,4.949,7.273,0.403
4.000,4.949,7.374,0.406
4.000,4.949,7.475,0.409
4.000,4.949,7.576,0.411
4.000,4.949,7.677,0.411
4.000,4.949,7.778,0.412
4.000,4.949,7.879,0.411
4.000,4.949,7.980,0.409
4.000,4.949,8.081,0.407
4.000,4.949,8.182,0.403
4.000,4.949,8.283,0.399
4.000,4.949,8.384,0.395
4.000,4.949,8.485,0.389
4.000,4.949,8.586,0.383
4.000,4.949,8.687,0.376
4.000,4.949,8.788,0.368
4.000,4.949,8.889,0.360
4.000,4.949,8.990,0.351
4.000,4.949,9.091,0.341
4.000,4.949,9.192,0.331
4.000,4.949,9.293,0.320
4.000,4.949,9.394,0.309
4.000,4.949,9.495,0.298
4.000,4.949,9.596,0.286
4.000,4.949,9.697,0.274
4.000,4.949,9.798,0.261
4.000,4.949,9.899,0.249
4.000,4.949,10.000,0.236
4.000,4.949,10.101,0.223
4.000,5.051,0.101,0.240
4.000,5.051,0.202,0.226
4.000,5.051,0.303,0.212
4.000,5.051,0.404,0.198
4.000,5.051,0.505,0.184
4.000,5.051,0.606,0.170
4.000,5.051,0.707,0.156
4.000,5.051,0.808,0.143
4.000,5.051,0.909,0.130
4.000,5.051,1.010,0.118
4.000,5.051,1.111,0.105
4.000,5.051,1.212,0.094
4.000,5.051,1.313,0.082
4.000,5.051,1.414,0.072
4.000,5.051,1.515,0.062
4.000,5.051,1.616,0.052
4.000,5.051,1.717,0.044
4.000,5.051,1.818,0.036
4.000,5.051,1.919,0.028
4.000,5.051,2.020,0.022
4.000,5.051,2.121,0.016
4.000,5.051,2.222,0.011
4.000,5.051,2.323,0.007
4.000,5.051,2.424,0.004
4.000,5.051,2.525,0.002
4.000,5.051,2.626,0.000
4.000,5.051,2.727,0.000
4.000,5.051,2.828,0.000
4.000,5.051,2.929,0.002
4.000,5.051,3.030,0.004
4.000,5.051,3.131,0.007
4.000,5.051,3.232,0.011
4.000,5.051,3.333,0.016
4.000,5.051,3.434,0.021
4.000,5.051,3.535,0.028
4.000,5.051,3.636,0.035
4.000,5.051,3.737,0.043
4.000,5.051,3.838,0.051
4.000,5.051,3.939,0.061
4.000,5.051,4.040,0.071
4.000,5.051,4.141,0.081
4.000,5.051,4.242,0.092
4.000,5.051,4.343,0.104
4.000,5.051,4.444,0.116
4.000,5.051,4.545,0.129
4.000,5.051,4.646,0.142
4.000,5.051,4.747,0.155
4.000,5.051,4.848,0.169
4.000,5.051,4.949,0.182
4.000,5.051,5.051,0.196
4.000,5.051,5.152,0.210
4.000,5.051,5.253,0.224
4.000,5.051,5.354,0.238
4.000,5.051,5.455,0.252
4.000,5.051,5.556,0.266
4.000,5.051,5.657,0.280
4.000,5.051,5.758,0.293
4.000,5.051,5.859,0.306
4.000,5.051,5.960,0.319
4.000,5.051,6.061,0.332
4.000,5.051,6.162,0.344
4.000,5.051,6.263,0.355
4.000,5.051,6.364,0.366
4.000,5.051,6.465,0.376
4.000,5.051,6.566,0.386
4.000,5.051,6.667,0.395
4.000,5.051,6.768,0.404
4.000,5.051,6.869,0.411
4.000,5.051,6.970,0.418
4.000,5.051,7.071,0.424
4.000,5.051,7.172,0.429
4.000,5.051,7.273,0.434
4.000,5.051,7.374,0.437
4.000,5.051,7.475,0.440
4.000,5.051,7.576,0.442
4.000,5.051,7.677,0.443
4.000,5.051,7.778,0.443
4.000,5.051,7.879,0.442
4.000,5.051,7.980,0.440
4.000,5.051,8.081,0.438
4.000,5.051,8.182,0.434
4.000,5.051,8.283,0.430
4.000,5.051,8.384,0.425
4.000,5.051,8.485,0.419
4.000,5.051,8.586,0.412
4.000,5.051,8.687,0.404
4.000,5.051,8.788,0.396
4.000,5.051,8.889,0.387
4.000,5.051,8.990,0.377
4.000,5.051,9.091,0.367
4.000,5.051,9.192,0.356
4.000,5.051,9.293,0.345
4.000,5.051,9.394,0.333
4.000,5.051,9.495,0.320
4.000,5.051,9.596,0.308
4.000,5.051,9.697,0.295
4.000,5.051,9.798,0.281
4.000,5.051,9.899,0.268
4.000,5.051,10.000,0.254
4.000,5.051,10.101,0.240
4.000,5.152,0.101,0.257
4.000,5.152,0.202,0.242
4.000,5.152,0.303,0.227
4.000,5.152,0.404,0.212
4.000,5.152,0.505,0.197
4.000,5.152,0.606,0.182
4.000,5.152,0.707,0.168
4.000,5.152,0.808,0.153
4.000,5.152,0.909,0.139
4.000,5.152,1.010,0.126
4.000,5.152,1.111,0.113
4.000,5.152,1.212,0.100
4.000,5.152,1.313,0.088
4.000,5.152,1.414,0.077
4.000,5.152,1.515,0.066
4.000,5.152,1.616,0.056
4.000,5.152,1.717,0.047
4.000,5.152,1.818,0.038
4.000,5.152,1.919,0.030
4.000,5.152,2.020,0.023
4.000,5.152,2.121,0.017
4.000,5.152,2.222,0.012
4.000,5.152,2.323,0.008
4.000,5.152,2.424,0.004
4.000,5.152,2.525,0.002
4.000,5.152,2.626,0.001
4.000,5.152,2.727,0.000
4.000,5.152,2.828,0.000
4.000,5.152,2.929,0.002
4.000,5.152,3.030,0.004
4.000,5.152,3.131,0.007
4.000,5.152,3.232,0.012
4.000,5.152,3.333,0.017
4.000,5.152,3.434,0.023
4.000,5.152,3.535,0.030
4.000,5.152,3.636,0.037
4.000,5.152,3.737,0.046
4.000,5.152,3.838,0.055
4.000,5.152,3.939,0.065
4.000,5.152,4.040,0.076
4.000,5.152,4.141,0.087
4.000,5.152,4.242,0.099
4.000,5.152,4.343,0.112
4.000,5.152,4.444,0.125
4.000,5.152,4.545,0.138
4.000,5.152,4.646,0.152
4.000,5.152,4.747,0.166
4.000,5.152,4.848,0.181
4.000,5.152,4.949,0.195
4.000,5.152,5.051,0.210
4.000,5.152,5.152,0.225
4.000,5.152,5.253,0.240
4.000,5.152,5.354,0.255
4.000,5.152,5.455,0.270
4.000,5.152,5.556,0.285
4.000,5.152,5.657,0.300
4.000,5.152,5.758,0.314
4.000,5.152,5.859,0.328
4.000,5.152,5.960,0.342
4.000,5.152,6.061,0.355
4.000,5.152,6.162,0.368
4.000,5.152,6.263,0.380
4.000,5.152,6.364,0.392
4.000,5.152,6.465,0.403
4.000,5.152,6.566,0.414
4.000,5.152,6.667,0.423
4.000,5.152,6.768,0.432
4.000,5.152,6.869,0.441
4.000,5.152,6.970,0.448
4.000,5.152,7.071,0.454
4.000,5.152,7.172,0.460
4.000,5.152,7.273,0.465
4.000,5.152,7.374,0.469
4.000,5.152,7.475,0.471
4.000,5.152,7.576,0.473
4.000,5.152,7.677,0.474
4.000,5.152,7.778,0.475
4.000,5.152,7.879,0.474
4.000,5.152,7.980,0.472
4.000,5.152,8.081,0.469
4.000,5.152,8.182,0.465
4.000,5.152,8.283,0.461
4.000,5.152,8.384,0.455
4.000,5.152,8.485,0.449
4.000,5.152,8.586,0.441
4.000,5.152,8.687,0.433
4.000,5.152,8.788,0.424
4.000,5.152,8.889,0.415
4.000,5.152,8.990,0.404
4.000,5.152,9.091,0.393
4.000,5.152,9.192,0.382
4.000,5.152,9.293,0.369
4.000,5.152,9.394,0.357
4.000,5.152,9.495,0.343
4.000,5.152,9.596,0.330
4.000,5.152,9.697,0.316
4.000,5.152,9.798,0.301
4.000,5.152,9.899,0.287
4.000,5.152,10.000,0.272
4.000,5.152,10.101,0.257
4.000,5.253,0.101,0.274
4.000,5.253,0.202,0.258
4.000,5.253,0.303,0.242
4.000,5.253,0.404,0.226
4.000,5.253,0.505,0.210
4.000,5.253,0.606,0.194
4.000,5.253,0.707,0.179
4.000,5.253,0.808,0.164
4.000,5.253,0.909,0.149
4.000,5.253,1.010,0.134
4.000,5.253,1.111,0.120
4.000,5.253,1.212,0.107
4.000,5.253,1.313,0.094
4.000,5.253,1.414,0.082
4.000,5.253,1.515,0.071
4.000,5.253,1.616,0.060
4.000,5.253,1.717,0.050
4.000,5.253,1.818,0.041
4.000,5.253,1.919,0.032
4.000,5.253,2.020,0.025
4.000,5.253,2.121,0.018
4.000,5.253,2.222,0.013
4.000,5.253,2.323,0.008
4.000,5.253,2.424,0.005
4.000,5.253,2.525,0.002
4.000,5.253,2.626,0.001
4.000,5.253,2.727,0.000
4.000,5.253,2.828,0.000
4.000,5.253,2.929,0.002
4.000,5.253,3.030,0.004
4.000,5.253,3.131,0.008
4.000,5.253,3.232,0.012
4.000,5.253,3.333,0.018
4.000,5.253,3.434,0.024
4.000,5.253,3.535,0.032
4.000,5.253,3.636,0.040
4.000,5.253,3.737,0.049
4.000,5.253,3.838,0.059
4.000,5.253,3.939,0.069
4.000,5.253,4.040,0.081
4.000,5.253,4.141,0.093
4.000,5.253,4.242,0.106
4.000,5.253,4.343,0.119
4.000,5.253,4.444,0.133
4.000,5.253,4.545,0.147
4.000,5.253,4.646,0.162
4.000,5.253,4.747,0.177
4.000,5.253,4.848,0.193
4.000,5.253,4.949,0.208
4.000,5.253,5.051,0.224
4.000,5.253,5.152,0.240
4.000,5.253,5.253,0.256
4.000,5.253,5.354,0.272
4.000,5.253,5.455,0.288
4.000,5.253,5.556,0.304
4.000,5.253,5.657,0.320
4.000,5.253,5.758,0.335
4.000,5.253,5.859,0.350
4.000,5.253,5.960,0.365
4.000,5.253,6.061,0.379
4.000,5.253,6.162,0.393
4.000,5.253,6.263,0.406
4.000,5.253,6.364,0.418
4.000,5.253,6.465,0.430
4.000,5.253,6.566,0.441
4.000,5.253,6.667,0.452
4.000,5.253,6.768,0.461
4.000,5.253,6.869,0.470
4.000,5.253,6.970,0.478
4.000,5.253,7.071,0.485
4.000,5.253,7.172,0.491
4.000,5.253,7.273,0.496
4.000,5.253,7.374,0.500
4.000,5.253,7.475,0.503
4.000,5.253,7.576,0.505
4.000,5.253,7.677,0.506
4.000,5.253,7.778,0.506
4.000,5.253,7.879,0.505
4.000,5.253,7.980,0.503
4.000,5.253,8.081,0.500
4.000,5.253,8.182,0.496
4.000,5.253,8.283,0.491
4.000,5.253,8.384,0.485
4.000,5.253,8.485,0.479
4.000,5.253,8.586,0.471
4.000,5.253,8.687,0.462
4.000,5.253,8.788,0.453
4.000,5.253,8.889,0.442
4.000,5.253,8.990,0.431
4.000,5.253,9.091,0.420
4.000,5.253,9.192,0.407
4.000,5.253,9.293,0.394
4.000,5.253,9.394,0.380
4.000,5.253,9.495,0.366
4.000,5.253,9.596,0.352
4.000,5.253,9.697,0.337
4.000,5.253,9.798,0.321
4.000,5.253,9.899,0.306
4.000,5.253,10.000,0.290
4.000,5.253,10.101,0.274
4.000,5.354,0.101,0.291
4.000,5.354,0.202,0.274
4.000,5.354,0.303,0.257
4.000,5.354,0.404,0.240
4.000,5.354,0.505,0.223
4.000,5.354,0.606,0.206
4.000,5.354,0.707,0.190
4.000,5.354,0.808,0.174
4.000,5.354,0.909,0.158
4.000,5.354,1.010,0.143
4.000,5.354,1.111,0.128
4.000,5.354,1.212,0.114
4.000,5.354,1.313,0.100
4.000,5.354,1.414,0.087
4.000,5.354,1.515,0.075
4.000,5.354,1.616,0.063
4.000,5.354,1.717,0.053
4.000,5.354,1.818,0.043
4.000,5.354,1.919,0.034
4.000,5.354,2.020,0.026
4.000,5.354,2.121,0.020
4.000,5.354,2.222,0.014
4.000,5.354,2.323,0.009
4.000,5.354,2.424,0.005
4.000,5.354,2.525,0.002
4.000,5.354,2.626,0.001
4.000,5.354,2.727,0.000
4.000,5.354,2.828,0.000
4.000,5.354,2.929,0.002
4.000,5.354,3.030,0.005
4.000,5.354,3.131,0.008
4.000,5.354,3.232,0.013
4.000,5.354,3.333,0.019
4.000,5.354,3.434,0.026
4.000,5.354,3.535,0.034
4.000,5.354,3.636,0.042
4.000,5.354,3.737,0.052
4.000,5.354,3.838,0.062
4.000,5.354,3.939,0.074
4.000,5.354,4.040,0.086
4.000,5.354,4.141,0.099
4.000,5.354,4.242,0.112
4.000,5.354,4.343,0.126
4.000,5.354,4.444,0.141
4.000,5.354,4.545,0.156
4.000,5.354,4.646,0.172
4.000,5.354,4.747,0.188
4.000,5.354,4.848,0.205
4.000,5.354,4.949,0.221
4.000,5.354,5.051,0.238
4.000,5.354,5.152,0.255
4.000,5.354,5.253,0.272
4.000,5.354,5.354,0.289
4.000,5.354,5.455,0.306
4.000,5.354,5.556,0.323
4.000,5.354,5.657,0.340
4.000,5.354,5.758,0.356
4.000,5.354,5.859,0.372
4.000,5.354,5.960,0.388
4.000,5.354,6.061,0.403
4.000,5.354,6.162,0.417
4.000,5.354,6.263,0.431
4.000,5.354,6.364,0.445
4.000,5.354,6.465,0.457
4.000,5.354,6.566,0.469
4.000,5.354,6.667,0.480
4.000,5.354,6.768,0.490
4.000,5.354,6.869,0.499
4.000,5.354,6.970,0.508
4.000,5.354,7.071,0.515
4.000,5.354,7.172,0.521
4.000,5.354,7.273,0.527
4.000,5.354,7.374,0.531
4.000,5.354,7.475,0.535
4.000,5.354,7.576,0.537
4.000,5.354,7.677,0.538
4.000,5.354,7.778,0.538
4.000,5.354,7.879,0.537
4.000,5.354,7.980,0.535
4.000,5.354,8.081,0.532
4.000,5.354,8.182,0.527
4.000,5.354,8.283,0.522
4.000,5.354,8.384,0.516
4.000,5.354,8.485,0.509
4.000,5.354,8.586,0.500
4.000,5.354,8.687,0.491
4.000,5.354,8.788,0.481
4.000,5.354,8.889,0.470
4.000,5.354,8.990,0.458
4.000,5.354,9.091,0.446
4.000,5.354,9.192,0.433
4.000,5.354,9.293,0.419
4.000,5.354,9.394,0.404
4.000,5.354,9.495,0.389
4.000,5.354,9.596,0.374
4.000,5.354,9.697,0.358
4.000,5.354,9.798,0.342
4.000,5.354,9.899,0.325
4.000,5.354,10.000,0.308
4.000,5.354,10.101,0.291
4.000,5.455,0.101,0.308
4.000,5.455,0.202,0.290
4.000,5.455,0.303,0.272
4.000,5.455,0.404,0.254
4.000,5.455,0.505,0.236
4.000,5.455,0.606,0.219
4.000,5.455,0.707,0.201
4.000,5.455,0.808,0.184
4.000,5.455,0.909,0.167
4.000,5.455,1.010,0.151
4.000,5.455,1.111,0.135
4.000,5.455,1.212,0.120
4.000,5.455,1.313,0.106
4.000,5.455,1.414,0.092
4.000,5.455,1.515,0.079
4.000,5.455,1.616,0.067
4.000,5.455,1.717,0.056
4.000,5.455,1.818,0.046
4.000,5.455,1.919,0.036
4.000,5.455,2.020,0.028
4.000,5.455,2.121,0.021
4.000,5.455,2.222,0.015
4.000,5.455,2.323,0.009
4.000,5.455,2.424,0.005
4.000,5.455,2.525,0.002
4.000,5.455,2.626,0.001
4.000,5.455,2.727,0.000
4.000,5.455,2.828,0.001
4.000,5.455,2.929,0.002
4.000,5.455,3.030,0.005
4.000,5.455,3.131,0.009
4.000,5.455,3.232,0.014
4.000,5.455,3.333,0.020
4.000,5.455,3.434,0.027
4.000,5.455,3.535,0.035
4.000,5.455,3.636,0.045
4.000,5.455,3.737,0.055
4.000,5.455,3.838,0.066
4.000,5.455,3.939,0.078
4.000,5.455,4.040,0.091
4.000,5.455,4.141,0.105
4.000,5.455,4.242,0.119
4.000,5.455,4.343,0.134
4.000,5.455,4.444,0.149
4.000,5.455,4.545,0.166
4.000,5.455,4.646,0.182
4.000,5.455,4.747,0.199
4.000,5.455,4.848,0.217
4.000,5.455,4.949,0.234
4.000,5.455,5.051,0.252
4.000,5.455,5.152,0.270
4.000,5.455,5.253,0.288
4.000,5.455,5.354,0.306
4.000,5.455,5.455,0.324
4.000,5.455,5.556,0.342
4.000,5.455,5.657,0.360
4.000,5.455,5.758,0.377
4.000,5.455,5.859,0.394
4.000,5.455,5.960,0.410
4.000,5.455,6.061,0.426
4.000,5.455,6.162,0.442
4.000,5.455,6.263,0.457
4.000,5.455,6.364,0.471
4.000,5.455,6.465,0.484
4.000,5.455,6.566,0.496
4.000,5.455,6.667,0.508
4.000,5.455,6.768,0.519
4.000,5.455,6.869,0.529
4.000,5.455,6.970,0.537
4.000,5.455,7.071,0.545
4.000,5.455,7.172,0.552
4.000,5.455,7.273,0.558
4.000,5.455,7.374,0.562
4.000,5.455,7.475,0.566
4.000,5.455,7.576,0.568
4.000,5.455,7.677,0.569
4.000,5.455,7.778,0.569
4.000,5.455,7.879,0.568
4.000,5.455,7.980,0.566
4.000,5.455,8.081,0.563
4.000,5.455,8.182,0.558
4.000,5.455,8.283,0.553
4.000,5.455,8.384,0.546
4.000,5.455,8.485,0.538
4.000,5.455,8.586,0.530
4.000,5.455,8.687,0.520
4.000,5.455,8.788,0.509
4.000,5.455,8.889,0.498
4.000,5.455,8.990,0.485
4.000,5.455,9.091,0.472
4.000,5.455,9.192,0.458
4.000,5.455,9.293,0.443
4.000,5.455,9.394,0.428
4.000,5.455,9.495,0.412
4.000,5.455,9.596,0.396
4.000,5.455,9.697,0.379
4.000,5.455,9.798,0.362
4.000,5.455,9.899,0.344
4.000,5.455,10.000,0.326
4.000,5.455,10.101,0.308
4.000,5.556,0.101,0.325
4.000,5.556,0.202,0.306
4.000,5.556,0.303,0.287
4.000,5.556,0.404,0.268
4.000,5.556,0.505,0.249
4.000,5.556,0.606,0.231
4.000,5.556,0.707,0.212
